Timestamp,Human readable date (America/Los_Angeles),accuracy,alerts,battery,cellstr,connecttime,new-variable-1,new-variable,daily,hourly,maxmin,resets,temp,towers,context_accuracy,context_alerts,context_battery,context_cellstr,context_connecttime,context_new-variable-1,context_new-variable,context_daily,context_hourly,context_maxmin,context_resets,context_temp,context_towers,created_at_accuracy,created_at_alerts,created_at_battery,created_at_cellstr,created_at_connecttime,created_at_new-variable-1,created_at_new-variable,created_at_daily,created_at_hourly,created_at_maxmin,created_at_resets,created_at_temp,created_at_towers
1651194199000,2022-04-28 18:03:19,,15.0,,,,,,,,,,,,,{},,,,,,,,,,,,,1651197645116,,,,,,,,,,,
1651193964000,2022-04-28 17:59:24,,0.0,96.0,,64.0,44.0,3.0,44.0,3.0,2.0,3.0,55.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651194048590,1651194048590,,1651194048590,1651194435339,1651194427640,1651194048590,1651194048590,1651194048590,1651194048590,1651194048590,
1651190050000,2022-04-28 16:54:10,,0.0,95.0,,55.0,41.0,3.0,41.0,3.0,2.0,3.0,59.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651190471227,1651190471227,,1651190471227,1651190749239,1651190754671,1651190471227,1651190471227,1651190471227,1651190471227,1651190471227,
1651186409000,2022-04-28 15:53:29,,0.0,92.0,,51.0,38.0,2.0,38.0,2.0,2.0,3.0,60.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651186991797,1651186991797,,1651186991797,1651186992327,1651187394082,1651186991797,1651186991797,1651186991797,1651186991797,1651186991797,
1651181974000,2022-04-28 14:39:34,,0.0,93.0,,101.0,36.0,10.0,36.0,10.0,3.0,3.0,59.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651183243342,1651183243342,,1651183243342,1651183293779,1651183642703,1651183243342,1651183243342,1651183243342,1651183243342,1651183243342,
1651179978000,2022-04-28 14:06:18,,15.0,,,,,,,,,,,,,{},,,,,,,,,,,,,1651183242377,,,,,,,,,,,
1651179720000,2022-04-28 14:02:00,,0.0,94.0,,47.0,26.0,3.0,26.0,3.0,2.0,2.0,62.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651179813740,1651179813740,,1651179813740,1651179963448,1651179967543,1651179813740,1651179813740,1651179813740,1651179813740,1651179813740,
1651176121000,2022-04-28 13:02:01,,32.0,94.0,,274.0,23.0,5.0,23.0,5.0,2.0,2.0,57.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651176160108,1651176160108,,1651176160108,1651176363523,1651176351106,1651176160108,1651176160108,1651176160108,1651176160108,1651176160108,
1651172582000,2022-04-28 12:03:02,,32.0,,,,,,,,,,,,,{},,,,,,,,,,,,,1651172705412,,,,,,,,,,,
1651171999000,2022-04-28 11:53:19,,32.0,96.0,,218.0,18.0,7.0,18.0,7.0,2.0,1.0,50.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651172703706,1651172703706,,1651172703706,1651172990003,1651172885487,1651172703706,1651172703706,1651172703706,1651172703706,1651172703706,
1651168983000,2022-04-28 11:03:03,,32.0,,,,,,,,,,,,,{},,,,,,,,,,,,,1651169039150,,,,,,,,,,,
1651167477000,2022-04-28 10:37:57,,0.0,93.0,,48.0,11.0,9.0,11.0,9.0,2.0,0.0,50.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651169031101,1651169031101,,1651169031101,1651169391167,1651169100466,1651169031101,1651169031101,1651169031101,1651169031101,1651169031101,
1651165321000,2022-04-28 10:02:01,,0.0,89.0,,33.0,2.0,0.0,2.0,0.0,2.0,0.0,50.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651165374865,1651165374865,,1651165374865,1651165735533,1651165481139,1651165374865,1651165374865,1651165374865,1651165374865,1651165374865,
1651159608000,2022-04-28 08:26:48,,0.0,96.0,,145.0,2.0,1.0,2.0,1.0,2.0,0.0,44.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651161638129,1651161638129,,1651161638129,1651162062513,1651161904175,1651161638129,1651161638129,1651161638129,1651161638129,1651161638129,
1651157677000,2022-04-28 07:54:37,,0.0,97.0,,60.0,1.0,1.0,1.0,1.0,2.0,0.0,41.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651158150740,1651158150740,,1651158150740,1651158283315,1651158162430,1651158150740,1651158150740,1651158150740,1651158150740,1651158150740,
1651154400000,2022-04-28 07:00:00,,0.0,97.0,,18.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1651154464658,1651154464658,,1651154464658,1651154469632,1651154908928,1651154464658,1651154464658,1651154464658,1651154464658,1651154464658,
1651150828677,2022-04-28 06:00:28,3012.0,,,37.11,,,,,,,,,1.0,{},,,"{""lng"":-122.11191,""lat"":37.1096144}",,,,,,,,,{},1651150828677,,,1651150828677,,,,,,,,,1651150828677
1651150801000,2022-04-28 06:00:01,,0.0,97.0,,75.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1651150825593,1651150825593,,1651150825593,1651150871957,1651151224438,1651150825593,1651150825593,1651150825593,1651150825593,1651150825593,
1651115319000,2022-04-27 20:08:39,,0.0,97.0,,34.0,42.0,1.0,42.0,1.0,2.0,1.0,44.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1651118481345,1651118481345,,1651118481345,1651118662559,1651118514888,1651118481345,1651118481345,1651118481345,1651118481345,1651118481345,
1651112786000,2022-04-27 19:26:26,,0.0,97.0,,60.0,41.0,3.0,41.0,3.0,3.0,1.0,50.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1651114836100,1651114836100,,1651114836100,1651114923690,1651114998373,1651114836100,1651114836100,1651114836100,1651114836100,1651114836100,
1651107658000,2022-04-27 18:00:58,,0.0,97.0,,21.0,38.0,2.0,38.0,2.0,3.0,1.0,57.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651111262306,1651111262306,,1651111262306,1651111439156,1651111369036,1651111262306,1651111262306,1651111262306,1651111262306,1651111262306,
1651104816000,2022-04-27 17:13:36,,0.0,98.0,,35.0,36.0,1.0,36.0,1.0,2.0,1.0,59.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651107623135,1651107623135,,1651107623135,1651107654425,1651107960581,1651107623135,1651107623135,1651107623135,1651107623135,1651107623135,
1651103078000,2022-04-27 16:44:38,,0.0,97.0,,34.0,35.0,4.0,35.0,4.0,3.0,1.0,60.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651104037765,1651104037765,,1651104037765,1651104374796,1651104395763,1651104037765,1651104037765,1651104037765,1651104037765,1651104037765,
1651098809000,2022-04-27 15:33:29,,0.0,96.0,,21.0,31.0,4.0,31.0,4.0,2.0,1.0,59.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651100445831,1651100445831,,1651100445831,1651100788243,1651100614728,1651100445831,1651100445831,1651100445831,1651100445831,1651100445831,
1651096680000,2022-04-27 14:58:00,,0.0,96.0,,42.0,27.0,4.0,27.0,4.0,2.0,1.0,64.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651096823824,1651096823824,,1651096823824,1651097150433,1651096958421,1651096823824,1651096823824,1651096823824,1651096823824,1651096823824,
1651091148000,2022-04-27 13:25:48,,0.0,96.0,,17.0,23.0,3.0,23.0,3.0,2.0,1.0,60.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651093244624,1651093244624,,1651093244624,1651093512699,1651093433557,1651093244624,1651093244624,1651093244624,1651093244624,1651093244624,
1651087118000,2022-04-27 12:18:38,,0.0,99.0,,20.0,20.0,3.0,20.0,3.0,2.0,1.0,57.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651089618726,1651089618726,,1651089618726,1651090233423,1651089620349,1651089618726,1651089618726,1651089618726,1651089618726,1651089618726,
1651085563000,2022-04-27 11:52:43,,32.0,95.0,,335.0,17.0,8.0,17.0,8.0,3.0,1.0,53.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651086021714,1651086021714,,1651086021714,1651086518324,1651086581216,1651086021714,1651086021714,1651086021714,1651086021714,1651086021714,
1651082582000,2022-04-27 11:03:02,,32.0,,,,,,,,,,,,,{},,,,,,,,,,,,,1651082751347,,,,,,,,,,,
1651082026000,2022-04-27 10:53:46,,0.0,92.0,,55.0,9.0,6.0,9.0,6.0,2.0,0.0,51.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651082748271,1651082748271,,1651082748271,1651082828033,1651082920940,1651082748271,1651082748271,1651082748271,1651082748271,1651082748271,
1651077326000,2022-04-27 09:35:26,,0.0,93.0,,53.0,3.0,2.0,3.0,2.0,2.0,0.0,48.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651078860150,1651078860150,,1651078860150,1651079156332,1651079175597,1651078860150,1651078860150,1651078860150,1651078860150,1651078860150,
1651075200000,2022-04-27 09:00:00,,0.0,92.0,,59.0,1.0,0.0,1.0,0.0,2.0,0.0,46.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651075258152,1651075258152,,1651075258152,1651075459516,1651075495457,1651075258152,1651075258152,1651075258152,1651075258152,1651075258152,
1651069850000,2022-04-27 07:30:50,,0.0,92.0,,36.0,1.0,1.0,1.0,1.0,2.0,0.0,42.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651071664691,1651071664691,,1651071664691,1651071797928,1651071794066,1651071664691,1651071664691,1651071664691,1651071664691,1651071664691,
1651068042886,2022-04-27 07:00:42,3012.0,,,40.21,,,,,,,,,1.0,{},,,"{""lat"":37.1095905,""lng"":-122.1119682}",,,,,,,,,{},1651068042886,,,1651068042886,,,,,,,,,1651068042886
1651068001000,2022-04-27 07:00:01,,0.0,94.0,,16.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1651068043081,1651068043081,,1651068043081,1651068083090,1651068079446,1651068043081,1651068043081,1651068043081,1651068043081,1651068043081,
1651064402000,2022-04-27 06:00:02,,0.0,94.0,,17.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1651064394044,1651064394044,,1651064394044,1651064815902,1651064409027,1651064394044,1651064394044,1651064394044,1651064394044,1651064394044,
1651025341000,2022-04-26 19:09:01,,0.0,94.0,,58.0,42.0,1.0,42.0,1.0,2.0,1.0,50.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1651028393244,1651028393244,,1651028393244,1651028677546,1651028693968,1651028393244,1651028393244,1651028393244,1651028393244,1651028393244,
1651023964000,2022-04-26 18:46:04,,0.0,92.0,,18.0,41.0,2.0,41.0,2.0,2.0,1.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651024954590,1651024954590,,1651024954590,1651024997419,1651025386245,1651024954590,1651024954590,1651024954590,1651024954590,1651024954590,
1651019354000,2022-04-26 17:29:14,,0.0,99.0,,60.0,39.0,3.0,39.0,3.0,2.0,1.0,59.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651021195080,1651021195080,,1651021195080,1651021455871,1651021555591,1651021195080,1651021195080,1651021195080,1651021195080,1651021195080,
1651016655000,2022-04-26 16:44:15,,0.0,95.0,,31.0,36.0,3.0,36.0,3.0,2.0,1.0,62.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651017646146,1651017646146,,1651017646146,1651017667734,1651017997634,1651017646146,1651017646146,1651017646146,1651017646146,1651017646146,
1651013331000,2022-04-26 15:48:51,,0.0,94.0,,38.0,33.0,5.0,33.0,5.0,2.0,1.0,64.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651014007087,1651014007087,,1651014007087,1651014284057,1651014657081,1651014007087,1651014007087,1651014007087,1651014007087,1651014007087,
1651010521000,2022-04-26 15:02:01,,0.0,93.0,,36.0,28.0,5.0,28.0,5.0,2.0,1.0,73.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651010534898,1651010534898,,1651010534898,1651011053775,1651010628948,1651010534898,1651010534898,1651010534898,1651010534898,1651010534898,
1651006750000,2022-04-26 13:59:10,,0.0,91.0,,76.0,23.0,2.0,23.0,2.0,2.0,1.0,66.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1651006811641,1651006811641,,1651006811641,1651007075856,1651007117907,1651006811641,1651006811641,1651006811641,1651006811641,1651006811641,
1651000883000,2022-04-26 12:21:23,,0.0,90.0,,33.0,21.0,5.0,21.0,5.0,2.0,1.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1651003372317,1651003372317,,1651003372317,1651003809958,1651003702767,1651003372317,1651003372317,1651003372317,1651003372317,1651003372317,
1650998905000,2022-04-26 11:48:25,,0.0,92.0,,20.0,16.0,10.0,16.0,10.0,2.0,1.0,55.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650999608354,1650999608354,,1650999608354,1650999610945,1650999794889,1650999608354,1650999608354,1650999608354,1650999608354,1650999608354,
1650995935000,2022-04-26 10:58:55,,0.0,90.0,,34.0,6.0,2.0,6.0,2.0,2.0,1.0,57.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650996004930,1650996004930,,1650996004930,1650996422087,1650996326001,1650996004930,1650996004930,1650996004930,1650996004930,1650996004930,
1650992400000,2022-04-26 10:00:00,,0.0,91.0,,35.0,4.0,0.0,4.0,0.0,2.0,1.0,51.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650992410287,1650992410287,,1650992410287,1650992823099,1650992738076,1650992410287,1650992410287,1650992410287,1650992410287,1650992410287,
1650985630000,2022-04-26 08:07:10,,32.0,91.0,,196.0,4.0,1.0,4.0,1.0,2.0,1.0,50.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650988810773,1650988810773,,1650988810773,1650988942849,1650988980420,1650988810773,1650988810773,1650988810773,1650988810773,1650988810773,
1650985382000,2022-04-26 08:03:02,,32.0,,,,,,,,,,,,,{},,,,,,,,,,,,,1650985411274,,,,,,,,,,,
1650984768000,2022-04-26 07:52:48,,0.0,91.0,,17.0,3.0,3.0,3.0,3.0,3.0,0.0,48.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650985409680,1650985409680,,1650985409680,1650985575378,1650985665186,1650985409680,1650985409680,1650985409680,1650985409680,1650985409680,
1650981600000,2022-04-26 07:00:00,,0.0,92.0,,16.0,0.0,0.0,0.0,0.0,3.0,0.0,46.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1650981622495,1650981622495,,1650981622495,1650981925755,1650981723637,1650981622495,1650981622495,1650981622495,1650981622495,1650981622495,
1650978029279,2022-04-26 06:00:29,2796.0,,,39.17,,,,,,,,,1.0,{},,,"{""lat"":37.2259469,""lng"":-122.1427297}",,,,,,,,,{},1650978029279,,,1650978029279,,,,,,,,,1650978029279
1650978002000,2022-04-26 06:00:02,,0.0,92.0,,56.0,0.0,0.0,0.0,0.0,3.0,0.0,46.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1650978025778,1650978025778,,1650978025778,1650978106626,1650978125733,1650978025778,1650978025778,1650978025778,1650978025778,1650978025778,
1650942121000,2022-04-25 20:02:01,,0.0,90.0,,36.0,56.0,0.0,56.0,0.0,3.0,0.0,60.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1650942184352,1650942184352,,1650942184352,1650942744181,1650942661910,1650942184352,1650942184352,1650942184352,1650942184352,1650942184352,
1650937290000,2022-04-25 18:41:30,,0.0,95.0,,40.0,56.0,2.0,56.0,2.0,3.0,0.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650938443520,1650938443520,,1650938443520,1650938934531,1650938914605,1650938443520,1650938443520,1650938443520,1650938443520,1650938443520,
1650934728000,2022-04-25 17:58:48,,0.0,95.0,,26.0,54.0,4.0,54.0,4.0,2.0,0.0,66.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1650934846862,1650934846862,,1650934846862,1650935239121,1650935224350,1650934846862,1650934846862,1650934846862,1650934846862,1650934846862,
1650931061000,2022-04-25 16:57:41,,0.0,95.0,,38.0,50.0,4.0,50.0,4.0,2.0,0.0,71.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1650931233266,1650931233266,,1650931233266,1650931547111,1650931539290,1650931233266,1650931233266,1650931233266,1650931233266,1650931233266,
1650926246000,2022-04-25 15:37:26,,0.0,92.0,,42.0,46.0,3.0,46.0,3.0,2.0,0.0,71.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1650927645124,1650927645124,,1650927645124,1650927922235,1650927829391,1650927645124,1650927645124,1650927645124,1650927645124,1650927645124,
1650923034000,2022-04-25 14:43:54,,0.0,94.0,,36.0,43.0,8.0,43.0,8.0,3.0,0.0,75.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1650924049255,1650924049255,,1650924049255,1650924216379,1650924117331,1650924049255,1650924049255,1650924049255,1650924049255,1650924049255,
1650920113000,2022-04-25 13:55:13,,0.0,93.0,,41.0,35.0,5.0,35.0,5.0,3.0,0.0,71.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1650920442421,1650920442421,,1650920442421,1650920448156,1650920499344,1650920442421,1650920442421,1650920442421,1650920442421,1650920442421,
1650916770000,2022-04-25 12:59:30,,0.0,94.0,,53.0,30.0,18.0,30.0,18.0,3.0,0.0,66.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650916847468,1650916847468,,1650916847468,1650917269345,1650917170262,1650916847468,1650916847468,1650916847468,1650916847468,1650916847468,
1650913321000,2022-04-25 12:02:01,,0.0,89.0,,28.0,12.0,5.0,12.0,5.0,2.0,0.0,69.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650913377984,1650913377984,,1650913377984,1650913457321,1650913482046,1650913377984,1650913377984,1650913377984,1650913377984,1650913377984,
1650909491000,2022-04-25 10:58:11,,0.0,94.0,,36.0,7.0,5.0,7.0,5.0,2.0,0.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650909633480,1650909633480,,1650909633480,1650909647049,1650909802676,1650909633480,1650909633480,1650909633480,1650909633480,1650909633480,
1650902764000,2022-04-25 09:06:04,,0.0,94.0,,76.0,2.0,2.0,2.0,2.0,2.0,0.0,60.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650906042214,1650906042214,,1650906042214,1650906394157,1650906475941,1650906042214,1650906042214,1650906042214,1650906042214,1650906042214,
1650902401000,2022-04-25 09:00:01,,0.0,94.0,,62.0,0.0,0.0,0.0,0.0,2.0,0.0,59.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650902482809,1650902482809,,1650902482809,1650902888809,1650902755665,1650902482809,1650902482809,1650902482809,1650902482809,1650902482809,
1650898800000,2022-04-25 08:00:00,,0.0,94.0,,19.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650898866979,1650898866979,,1650898866979,1650898977219,1650899320435,1650898866979,1650898866979,1650898866979,1650898866979,1650898866979,
1650895201000,2022-04-25 07:00:01,,0.0,95.0,,16.0,0.0,0.0,0.0,0.0,2.0,0.0,53.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1650895226049,1650895226049,,1650895226049,1650895248151,1650895241083,1650895226049,1650895226049,1650895226049,1650895226049,1650895226049,
1650891626655,2022-04-25 06:00:26,2438.0,,,40.21,,,,,,,,,1.0,{},,,"{""lat"":37.2325185,""lng"":-122.1415049}",,,,,,,,,{},1650891626655,,,1650891626655,,,,,,,,,1650891626655
1650891602000,2022-04-25 06:00:02,,0.0,95.0,,67.0,0.0,0.0,0.0,0.0,2.0,0.0,53.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1650891623554,1650891623554,,1650891623554,1650891731671,1650891833928,1650891623554,1650891623554,1650891623554,1650891623554,1650891623554,
1650855601000,2022-04-24 20:00:01,,0.0,94.0,,74.0,273.0,0.0,273.0,0.0,2.0,2.0,59.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1650855664810,1650855664810,,1650855664810,1650856180382,1650855668106,1650855664810,1650855664810,1650855664810,1650855664810,1650855664810,
1650852231000,2022-04-24 19:03:51,,15.0,,,,,,,,,,,,,{},,,,,,,,,,,,,1650855663797,,,,,,,,,,,
1650852000000,2022-04-24 19:00:00,,0.0,95.0,,36.0,273.0,0.0,273.0,0.0,2.0,1.0,66.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1650852094609,1650852094609,,1650852094609,1650852114341,1650852349275,1650852094609,1650852094609,1650852094609,1650852094609,1650852094609,
1650848252000,2022-04-24 17:57:32,,0.0,95.0,,32.0,273.0,3.0,273.0,3.0,2.0,1.0,69.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1650848456730,1650848456730,,1650848456730,1650848741046,1650848489893,1650848456730,1650848456730,1650848456730,1650848456730,1650848456730,
1650844699000,2022-04-24 16:58:19,,0.0,95.0,,42.0,270.0,9.0,270.0,9.0,3.0,1.0,68.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1650844852387,1650844852387,,1650844852387,1650845322017,1650845099568,1650844852387,1650844852387,1650844852387,1650844852387,1650844852387,
1650840935000,2022-04-24 15:55:35,,0.0,92.0,,41.0,261.0,19.0,261.0,19.0,3.0,1.0,66.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1650841270313,1650841270313,,1650841270313,1650841592891,1650841610987,1650841270313,1650841270313,1650841270313,1650841270313,1650841270313,
1650837527000,2022-04-24 14:58:47,,0.0,92.0,,33.0,242.0,18.0,242.0,18.0,2.0,1.0,73.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1650837660186,1650837660186,,1650837660186,1650837794061,1650838367063,1650837660186,1650837660186,1650837660186,1650837660186,1650837660186,
1650833812000,2022-04-24 13:56:52,,0.0,90.0,,20.0,224.0,26.0,224.0,26.0,2.0,1.0,68.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1650834056639,1650834056639,,1650834056639,1650834102451,1650834671069,1650834056639,1650834056639,1650834056639,1650834056639,1650834056639,
1650829710000,2022-04-24 12:48:30,,0.0,92.0,,25.0,198.0,44.0,198.0,44.0,8.0,1.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650830436607,1650830436607,,1650830436607,1650830833099,1650830937328,1650830436607,1650830436607,1650830436607,1650830436607,1650830436607,
1650826692000,2022-04-24 11:58:12,,0.0,89.0,,28.0,154.0,61.0,154.0,61.0,2.0,1.0,62.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650826838848,1650826838848,,1650826838848,1650827144096,1650827360651,1650826838848,1650826838848,1650826838848,1650826838848,1650826838848,
1650823188000,2022-04-24 10:59:48,,0.0,86.0,,32.0,93.0,53.0,93.0,53.0,4.0,1.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650823244445,1650823244445,,1650823244445,1650823462880,1650823621854,1650823244445,1650823244445,1650823244445,1650823244445,1650823244445,
1650819519000,2022-04-24 09:58:39,,0.0,85.0,,65.0,40.0,31.0,40.0,31.0,3.0,1.0,59.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650819639464,1650819639464,,1650819639464,1650819703979,1650820005466,1650819639464,1650819639464,1650819639464,1650819639464,1650819639464,
1650816121000,2022-04-24 09:02:01,,0.0,84.0,,35.0,9.0,5.0,9.0,5.0,2.0,1.0,60.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650816192037,1650816192037,,1650816192037,1650816383054,1650816415723,1650816192037,1650816192037,1650816192037,1650816192037,1650816192037,
1650812318000,2022-04-24 07:58:38,,32.0,89.0,,423.0,4.0,3.0,4.0,3.0,2.0,1.0,51.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650812441522,1650812441522,,1650812441522,1650812679501,1650812678757,1650812441522,1650812441522,1650812441522,1650812441522,1650812441522,
1650808982000,2022-04-24 07:03:02,,32.0,,,,,,,,,,,,,{},,,,,,,,,,,,,1650809251509,,,,,,,,,,,
1650808669000,2022-04-24 06:57:49,,0.0,89.0,,34.0,1.0,1.0,1.0,1.0,2.0,0.0,50.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1650809249837,1650809249837,,1650809249837,1650809498742,1650809390970,1650809249837,1650809249837,1650809249837,1650809249837,1650809249837,
1650805233071,2022-04-24 06:00:33,3012.0,,,40.21,,,,,,,,,1.0,{},,,"{""lng"":-122.1119814,""lat"":37.1095876}",,,,,,,,,{},1650805233071,,,1650805233071,,,,,,,,,1650805233071
1650805201000,2022-04-24 06:00:01,,32.0,90.0,,198.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1650805229709,1650805229709,,1650805229709,1650805307919,1650805320583,1650805229709,1650805229709,1650805229709,1650805229709,1650805229709,
1650769382000,2022-04-23 20:03:02,,32.0,,,,,,,,,,,,,{},,,,,,,,,,,,,1650769441699,,,,,,,,,,,
1650769200000,2022-04-23 20:00:00,,0.0,91.0,,39.0,165.0,0.0,165.0,0.0,2.0,0.0,51.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},{},{},,,1650769440035,1650769440035,,1650769440035,1650769990831,1650770001839,1650769440035,1650769440035,1650769440035,1650769440035,1650769440035,
1650765720000,2022-04-23 19:02:00,,0.0,89.0,,24.0,165.0,1.0,165.0,1.0,2.0,0.0,64.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},{},{},,,1650765773592,1650765773592,,1650765773592,1650765820462,1650765833891,1650765773592,1650765773592,1650765773592,1650765773592,1650765773592,
1650761241000,2022-04-23 17:47:21,,0.0,94.0,,36.0,164.0,14.0,164.0,14.0,2.0,0.0,59.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1650762040489,1650762040489,,1650762040489,1650762737076,1650762176682,1650762040489,1650762040489,1650762040489,1650762040489,1650762040489,
1650757647000,2022-04-23 16:47:27,,0.0,92.0,,80.0,150.0,9.0,150.0,9.0,4.0,0.0,64.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},{},{},,,1650758449382,1650758449382,,1650758449382,1650758812716,1650758683960,1650758449382,1650758449382,1650758449382,1650758449382,1650758449382,
