Timestamp,Human readable date,alerts,battery,connecttime,new-variable-1,new-variable,daily,hourly,maxmin,resets,temp,context_alerts,context_battery,context_connecttime,context_new-variable-1,context_new-variable,context_daily,context_hourly,context_maxmin,context_resets,context_temp,created_at_alerts,created_at_battery,created_at_connecttime,created_at_new-variable-1,created_at_new-variable,created_at_daily,created_at_hourly,created_at_maxmin,created_at_resets,created_at_temp
1622055342000,2021-05-26 11:55:42,0.0,100.0,42.0,31.0,14.0,31.0,14.0,2.0,0.0,66.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1622055645055,1622055645055,1622055645055,1622055792390,1622055788534,1622055645055,1622055645055,1622055645055,1622055645055,1622055645055
1622051981000,2021-05-26 10:59:41,0.0,100.0,63.0,17.0,13.0,17.0,13.0,3.0,0.0,64.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1622052065620,1622052065620,1622052065620,1622052211909,1622052206362,1622052065620,1622052065620,1622052065620,1622052065620,1622052065620
1622047812000,2021-05-26 09:50:12,0.0,100.0,20.0,4.0,2.0,4.0,2.0,2.0,0.0,60.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1622048421462,1622048421462,1622048421462,1622048725441,1622048623394,1622048421462,1622048421462,1622048421462,1622048421462,1622048421462
1622041217000,2021-05-26 08:00:17,0.0,100.0,37.0,2.0,0.0,2.0,0.0,0.0,0.0,59.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1622044838754,1622044838754,1622044838754,1622045156604,1622045009729,1622044838754,1622044838754,1622044838754,1622044838754,1622044838754
1622040752000,2021-05-26 07:52:32,0.0,100.0,16.0,2.0,2.0,2.0,2.0,2.0,0.0,57.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1622041218009,1622041218009,1622041218009,1622041277189,1622041483986,1622041218009,1622041218009,1622041218009,1622041218009,1622041218009
1622034097000,2021-05-26 06:01:37,0.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1622037621325,1622037621325,1622037621325,1622037864194,1622037774405,1622037621325,1622037621325,1622037621325,1622037621325,1622037621325
1621996949000,2021-05-25 19:42:29,0.0,100.0,20.0,87.0,2.0,87.0,2.0,2.0,0.0,60.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621998025444,1621998025444,1621998025444,1621998139879,1621998046177,1621998025444,1621998025444,1621998025444,1621998025444,1621998025444
1621994615000,2021-05-25 19:03:35,0.0,100.0,512.0,85.0,16.0,85.0,16.0,2.0,0.0,69.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621994916917,1621994916917,1621994916917,1621995024612,1621994932224,1621994916917,1621994916917,1621994916917,1621994916917,1621994916917
1621990749000,2021-05-25 17:59:09,0.0,100.0,14.0,69.0,11.0,69.0,11.0,2.0,0.0,68.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621990819061,1621990819061,1621990819061,1621990902083,1621990901715,1621990819061,1621990819061,1621990819061,1621990819061,1621990819061
1621986524000,2021-05-25 16:48:44,0.0,100.0,226.0,58.0,7.0,58.0,7.0,2.0,0.0,73.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621987430417,1621987430417,1621987430417,1621987456091,1621987478493,1621987430417,1621987430417,1621987430417,1621987430417,1621987430417
1621982868000,2021-05-25 15:47:48,0.0,100.0,20.0,51.0,5.0,51.0,5.0,3.0,0.0,71.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621983623597,1621983623597,1621983623597,1621983758710,1621983751377,1621983623597,1621983623597,1621983623597,1621983623597,1621983623597
1621978668000,2021-05-25 14:37:48,0.0,100.0,19.0,46.0,8.0,46.0,8.0,4.0,0.0,73.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621980022720,1621980022720,1621980022720,1621980116936,1621980132405,1621980022720,1621980022720,1621980022720,1621980022720,1621980022720
1621975209000,2021-05-25 13:40:09,0.0,100.0,34.0,38.0,6.0,38.0,6.0,3.0,0.0,73.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621976437860,1621976437860,1621976437860,1621976579105,1621976622992,1621976437860,1621976437860,1621976437860,1621976437860,1621976437860
1621971395000,2021-05-25 12:36:35,0.0,100.0,20.0,32.0,8.0,32.0,8.0,2.0,0.0,68.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621972822604,1621972822604,1621972822604,1621973058090,1621972896995,1621972822604,1621972822604,1621972822604,1621972822604,1621972822604
1621968857000,2021-05-25 11:54:17,0.0,100.0,20.0,24.0,4.0,24.0,4.0,2.0,0.0,66.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621969222420,1621969222420,1621969222420,1621969311750,1621969435792,1621969222420,1621969222420,1621969222420,1621969222420,1621969222420
1621965582000,2021-05-25 10:59:42,0.0,100.0,35.0,20.0,9.0,20.0,9.0,2.0,0.0,62.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621965637355,1621965637355,1621965637355,1621965713240,1621965654853,1621965637355,1621965637355,1621965637355,1621965637355,1621965637355
1621961629000,2021-05-25 09:53:49,0.0,100.0,25.0,11.0,6.0,11.0,6.0,3.0,0.0,59.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621962027325,1621962027325,1621962027325,1621962323086,1621962054386,1621962027325,1621962027325,1621962027325,1621962027325,1621962027325
1621956890000,2021-05-25 08:34:50,0.0,100.0,37.0,5.0,2.0,5.0,2.0,3.0,0.0,57.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621958438321,1621958438321,1621958438321,1621958754146,1621958521623,1621958438321,1621958438321,1621958438321,1621958438321,1621958438321
1621954476000,2021-05-25 07:54:36,0.0,100.0,35.0,3.0,3.0,3.0,3.0,2.0,0.0,55.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621954836728,1621954836728,1621954836728,1621955065183,1621954865668,1621954836728,1621954836728,1621954836728,1621954836728,1621954836728
1621947725000,2021-05-25 06:02:05,0.0,100.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621951235812,1621951235812,1621951235812,1621951328784,1621951377986,1621951235812,1621951235812,1621951235812,1621951235812,1621951235812
1621908287000,2021-05-24 19:04:47,0.0,100.0,35.0,74.0,1.0,74.0,1.0,2.0,0.0,64.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621911637470,1621911637470,1621911637470,1621911689484,1621911795888,1621911637470,1621911637470,1621911637470,1621911637470,1621911637470
1621906033000,2021-05-24 18:27:13,0.0,100.0,18.0,73.0,0.0,73.0,0.0,0.0,0.0,73.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621908020599,1621908020599,1621908020599,1621908219970,1621908275990,1621908020599,1621908020599,1621908020599,1621908020599,1621908020599
1621905279000,2021-05-24 18:14:39,0.0,100.0,0.0,73.0,1.0,73.0,1.0,2.0,0.0,77.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621906034727,1621906034727,1621906034727,1621906215203,1621906073531,1621906034727,1621906034727,1621906034727,1621906034727,1621906034727
1621900926000,2021-05-24 17:02:06,0.0,100.0,311.0,72.0,4.0,72.0,4.0,2.0,0.0,78.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621901116689,1621901116689,1621901116689,1621901326578,1621901188190,1621901116689,1621901116689,1621901116689,1621901116689,1621901116689
1621896014000,2021-05-24 15:40:14,0.0,100.0,45.0,68.0,5.0,68.0,5.0,2.0,0.0,75.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621897250775,1621897250775,1621897250775,1621897493925,1621897424981,1621897250775,1621897250775,1621897250775,1621897250775,1621897250775
1621892526000,2021-05-24 14:42:06,0.0,100.0,20.0,63.0,14.0,63.0,14.0,2.0,0.0,78.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621893625293,1621893625293,1621893625293,1621894080904,1621893723792,1621893625293,1621893625293,1621893625293,1621893625293,1621893625293
1621889843000,2021-05-24 13:57:23,0.0,100.0,42.0,49.0,8.0,49.0,8.0,2.0,0.0,75.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621890046591,1621890046591,1621890046591,1621890192377,1621890241209,1621890046591,1621890046591,1621890046591,1621890046591,1621890046591
1621885216000,2021-05-24 12:40:16,0.0,100.0,53.0,41.0,5.0,41.0,5.0,3.0,0.0,71.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621886458549,1621886458549,1621886458549,1621886499989,1621886501275,1621886458549,1621886458549,1621886458549,1621886458549,1621886458549
1621882461000,2021-05-24 11:54:21,0.0,100.0,20.0,36.0,19.0,36.0,19.0,3.0,0.0,69.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621882825196,1621882825196,1621882825196,1621883040173,1621882926151,1621882825196,1621882825196,1621882825196,1621882825196,1621882825196
1621877985000,2021-05-24 10:39:45,0.0,100.0,41.0,17.0,8.0,17.0,8.0,2.0,0.0,64.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621879243428,1621879243428,1621879243428,1621879273193,1621879382980,1621879243428,1621879243428,1621879243428,1621879243428,1621879243428
1621875416000,2021-05-24 09:56:56,0.0,100.0,35.0,9.0,9.0,9.0,9.0,2.0,0.0,62.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621875637992,1621875637992,1621875637992,1621875739082,1621875751307,1621875637992,1621875637992,1621875637992,1621875637992,1621875637992
1621868441000,2021-05-24 08:00:41,0.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621872017086,1621872017086,1621872017086,1621872135883,1621872092326,1621872017086,1621872017086,1621872017086,1621872017086,1621872017086
1621864821000,2021-05-24 07:00:21,0.0,100.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621868442695,1621868442695,1621868442695,1621868577637,1621868479177,1621868442695,1621868442695,1621868442695,1621868442695,1621868442695
1621861271000,2021-05-24 06:01:11,0.0,100.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621864822947,1621864822947,1621864822947,1621864880978,1621864846201,1621864822947,1621864822947,1621864822947,1621864822947,1621864822947
1621825798000,2021-05-23 20:09:58,0.0,100.0,62.0,513.0,1.0,513.0,1.0,2.0,0.0,51.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621828894465,1621828894465,1621828894465,1621829020140,1621829054913,1621828894465,1621828894465,1621828894465,1621828894465,1621828894465
1621823405000,2021-05-23 19:30:05,0.0,100.0,35.0,512.0,3.0,512.0,3.0,2.0,0.0,57.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621825267209,1621825267209,1621825267209,1621825373423,1621825368993,1621825267209,1621825267209,1621825267209,1621825267209,1621825267209
1621821598000,2021-05-23 18:59:58,0.0,100.0,17.0,509.0,16.0,509.0,16.0,3.0,0.0,62.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621821648751,1621821648751,1621821648751,1621821743892,1621821722344,1621821648751,1621821648751,1621821648751,1621821648751,1621821648751
1621817932000,2021-05-23 17:58:52,0.0,100.0,21.0,493.0,4.0,493.0,4.0,2.0,0.0,60.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621818052730,1621818052730,1621818052730,1621818065210,1621818064148,1621818052730,1621818052730,1621818052730,1621818052730,1621818052730
1621814542000,2021-05-23 17:02:22,0.0,100.0,311.0,489.0,31.0,489.0,31.0,2.0,0.0,68.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621814742338,1621814742338,1621814742338,1621814803572,1621814794276,1621814742338,1621814742338,1621814742338,1621814742338,1621814742338
1621810799000,2021-05-23 15:59:59,0.0,100.0,41.0,458.0,26.0,458.0,26.0,2.0,0.0,64.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621810870680,1621810870680,1621810870680,1621810927993,1621810976206,1621810870680,1621810870680,1621810870680,1621810870680,1621810870680
1621806850000,2021-05-23 14:54:10,0.0,100.0,34.0,432.0,34.0,432.0,34.0,2.0,0.0,66.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621807262967,1621807262967,1621807262967,1621807280258,1621807376554,1621807262967,1621807262967,1621807262967,1621807262967,1621807262967
1621803556000,2021-05-23 13:59:16,0.0,100.0,35.0,398.0,46.0,398.0,46.0,3.0,0.0,62.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621803662155,1621803662155,1621803662155,1621803789501,1621803749680,1621803662155,1621803662155,1621803662155,1621803662155,1621803662155
1621800004000,2021-05-23 13:00:04,0.0,100.0,37.0,352.0,70.0,352.0,70.0,2.0,0.0,59.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621800060600,1621800060600,1621800060600,1621800181753,1621800107320,1621800060600,1621800060600,1621800060600,1621800060600,1621800060600
1621796324000,2021-05-23 11:58:44,0.0,100.0,17.0,282.0,137.0,282.0,137.0,5.0,0.0,53.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621796435689,1621796435689,1621796435689,1621796589349,1621796511283,1621796435689,1621796435689,1621796435689,1621796435689,1621796435689
1621792722000,2021-05-23 10:58:42,0.0,100.0,15.0,145.0,72.0,145.0,72.0,6.0,0.0,53.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621792825357,1621792825357,1621792825357,1621793030643,1621792990584,1621792825357,1621792825357,1621792825357,1621792825357,1621792825357
1621789086000,2021-05-23 09:58:06,0.0,100.0,16.0,73.0,47.0,73.0,47.0,2.0,0.0,48.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621789222771,1621789222771,1621789222771,1621789316255,1621789274576,1621789222771,1621789222771,1621789222771,1621789222771,1621789222771
1621785334000,2021-05-23 08:55:34,0.0,100.0,54.0,26.0,22.0,26.0,22.0,3.0,0.0,44.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621785657652,1621785657652,1621785657652,1621785853791,1621785843921,1621785657652,1621785657652,1621785657652,1621785657652,1621785657652
1621781468000,2021-05-23 07:51:08,0.0,100.0,16.0,4.0,3.0,4.0,3.0,4.0,0.0,42.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621782017512,1621782017512,1621782017512,1621782172340,1621782215330,1621782017512,1621782017512,1621782017512,1621782017512,1621782017512
1621777334000,2021-05-23 06:42:14,0.0,100.0,21.0,1.0,1.0,1.0,1.0,2.0,0.0,39.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621778423938,1621778423938,1621778423938,1621778487691,1621778453027,1621778423938,1621778423938,1621778423938,1621778423938,1621778423938
1621735495000,2021-05-22 19:04:55,0.0,100.0,21.0,562.0,1.0,562.0,1.0,2.0,0.0,53.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621738854585,1621738854585,1621738854585,1621738959928,1621739018285,1621738854585,1621738854585,1621738854585,1621738854585,1621738854585
1621735289000,2021-05-22 19:01:29,0.0,100.0,102.0,561.0,10.0,561.0,10.0,2.0,0.0,57.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621735335780,1621735335780,1621735335780,1621735533446,1621735358035,1621735335780,1621735335780,1621735335780,1621735335780,1621735335780
1621731596000,2021-05-22 17:59:56,0.0,100.0,15.0,551.0,18.0,551.0,18.0,2.0,0.0,59.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621731649527,1621731649527,1621731649527,1621731884785,1621731884881,1621731649527,1621731649527,1621731649527,1621731649527,1621731649527
1621728024000,2021-05-22 17:00:24,0.0,100.0,56.0,533.0,24.0,533.0,24.0,2.0,0.0,62.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621728088733,1621728088733,1621728088733,1621728216682,1621728138096,1621728088733,1621728088733,1621728088733,1621728088733,1621728088733
1621723624000,2021-05-22 15:47:04,0.0,100.0,37.0,509.0,29.0,509.0,29.0,2.0,0.0,62.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621724470158,1621724470158,1621724470158,1621724481126,1621724769242,1621724470158,1621724470158,1621724470158,1621724470158,1621724470158
1621720748000,2021-05-22 14:59:08,0.0,100.0,60.0,480.0,32.0,480.0,32.0,3.0,0.0,64.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621720889246,1621720889246,1621720889246,1621720923830,1621720928982,1621720889246,1621720889246,1621720889246,1621720889246,1621720889246
1621716929000,2021-05-22 13:55:29,0.0,100.0,16.0,448.0,57.0,448.0,57.0,4.0,0.0,64.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621717244356,1621717244356,1621717244356,1621717281196,1621717393193,1621717244356,1621717244356,1621717244356,1621717244356,1621717244356
1621713594000,2021-05-22 12:59:54,0.0,100.0,21.0,391.0,94.0,391.0,94.0,6.0,0.0,57.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621713646880,1621713646880,1621713646880,1621713869996,1621713699880,1621713646880,1621713646880,1621713646880,1621713646880,1621713646880
1621709981000,2021-05-22 11:59:41,0.0,100.0,18.0,297.0,92.0,297.0,92.0,2.0,0.0,57.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621710037785,1621710037785,1621710037785,1621710217402,1621710223813,1621710037785,1621710037785,1621710037785,1621710037785,1621710037785
1621706410000,2021-05-22 11:00:10,0.0,100.0,58.0,205.0,127.0,205.0,127.0,3.0,0.0,53.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621706471963,1621706471963,1621706471963,1621706503196,1621706686433,1621706471963,1621706471963,1621706471963,1621706471963,1621706471963
1621702864000,2021-05-22 10:01:04,0.0,100.0,71.0,78.0,65.0,78.0,65.0,2.0,0.0,50.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621702877177,1621702877177,1621702877177,1621702890487,1621703227411,1621702877177,1621702877177,1621702877177,1621702877177,1621702877177
1621698758000,2021-05-22 08:52:38,0.0,100.0,40.0,13.0,11.0,13.0,11.0,4.0,0.0,46.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621699243818,1621699243818,1621699243818,1621699356678,1621699499381,1621699243818,1621699243818,1621699243818,1621699243818,1621699243818
1621693928000,2021-05-22 07:32:08,0.0,100.0,15.0,2.0,1.0,2.0,1.0,2.0,0.0,44.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621695616987,1621695616987,1621695616987,1621695841752,1621695895311,1621695616987,1621695616987,1621695616987,1621695616987,1621695616987
1621691469000,2021-05-22 06:51:09,0.0,100.0,15.0,1.0,1.0,1.0,1.0,2.0,0.0,42.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621692017095,1621692017095,1621692017095,1621692192008,1621692042077,1621692017095,1621692017095,1621692017095,1621692017095,1621692017095
1621653040000,2021-05-21 20:10:40,0.0,100.0,37.0,192.0,2.0,192.0,2.0,3.0,0.0,48.0,b'{}',"b'{""key1"":""Discharging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621656048769,1621656048769,1621656048769,1621656136880,1621656287289,1621656048769,1621656048769,1621656048769,1621656048769,1621656048769
1621650137000,2021-05-21 19:22:17,0.0,100.0,18.0,190.0,3.0,190.0,3.0,2.0,0.0,50.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621652430208,1621652430208,1621652430208,1621652453573,1621652519403,1621652430208,1621652430208,1621652430208,1621652430208,1621652430208
1621648055000,2021-05-21 18:47:35,0.0,100.0,17.0,187.0,9.0,187.0,9.0,4.0,0.0,55.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621648828653,1621648828653,1621648828653,1621648849623,1621648939624,1621648828653,1621648828653,1621648828653,1621648828653,1621648828653
1621644969000,2021-05-21 17:56:09,0.0,100.0,42.0,178.0,12.0,178.0,12.0,2.0,0.0,59.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621645253211,1621645253211,1621645253211,1621645277489,1621645470580,1621645253211,1621645253211,1621645253211,1621645253211,1621645253211
1621641202000,2021-05-21 16:53:22,0.0,100.0,221.0,166.0,13.0,166.0,13.0,3.0,0.0,59.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621641832994,1621641832994,1621641832994,1621641976204,1621642083278,1621641832994,1621641832994,1621641832994,1621641832994,1621641832994
1621637927000,2021-05-21 15:58:47,0.0,100.0,37.0,153.0,26.0,153.0,26.0,2.0,0.0,59.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621638046897,1621638046897,1621638046897,1621638237812,1621638105926,1621638046897,1621638046897,1621638046897,1621638046897,1621638046897
1621633747000,2021-05-21 14:49:07,0.0,100.0,33.0,127.0,23.0,127.0,23.0,2.0,0.0,57.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621634442708,1621634442708,1621634442708,1621634503891,1621634511882,1621634442708,1621634442708,1621634442708,1621634442708,1621634442708
1621630778000,2021-05-21 13:59:38,0.0,100.0,17.0,104.0,24.0,104.0,24.0,2.0,0.0,59.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621630823676,1621630823676,1621630823676,1621630940088,1621631188091,1621630823676,1621630823676,1621630823676,1621630823676,1621630823676
1621626764000,2021-05-21 12:52:44,0.0,100.0,17.0,80.0,31.0,80.0,31.0,2.0,0.0,57.0,b'{}',"b'{""key1"":""Charged""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621627222305,1621627222305,1621627222305,1621627470991,1621627244286,1621627222305,1621627222305,1621627222305,1621627222305,1621627222305
1621623630000,2021-05-21 12:00:30,0.0,100.0,38.0,49.0,23.0,49.0,23.0,2.0,0.0,59.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621623641397,1621623641397,1621623641397,1621623826623,1621623967381,1621623641397,1621623641397,1621623641397,1621623641397,1621623641397
1621619951000,2021-05-21 10:59:11,0.0,100.0,118.0,26.0,15.0,26.0,15.0,2.0,0.0,57.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621620120188,1621620120188,1621620120188,1621620178339,1621620194679,1621620120188,1621620120188,1621620120188,1621620120188,1621620120188
1621616237000,2021-05-21 09:57:17,0.0,100.0,19.0,11.0,4.0,11.0,4.0,3.0,0.0,51.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621616421191,1621616421191,1621616421191,1621616617286,1621616671243,1621616421191,1621616421191,1621616421191,1621616421191,1621616421191
1621612601000,2021-05-21 08:56:41,0.0,100.0,16.0,7.0,6.0,7.0,6.0,3.0,0.0,48.0,b'{}',"b'{""key1"":""Charging""}'",b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',1621612818470,1621612818470,1621612818470,1621613033884,1621612902739,1621612818470,1621612818470,1621612818470,1621612818470,1621612818470
