Timestamp,Human readable date (America/Los_Angeles),alerts,battery,daily,hourly,maxmin,resets,temp,context_alerts,context_battery,context_daily,context_hourly,context_maxmin,context_resets,context_temp,created_at_alerts,created_at_battery,created_at_daily,created_at_hourly,created_at_maxmin,created_at_resets,created_at_temp
1636052483632,2021-11-04 12:01:23,0.0,1.0,16.0,8.0,4.0,0.0,55.0,{},{},{},{},{},{},{},1636052483632,1636052483632,1636052483632,1636052483632,1636052483632,1636052483632,1636052483632
1636049034893,2021-11-04 11:03:54,0.0,1.0,8.0,2.0,2.0,0.0,57.0,{},{},{},{},{},{},{},1636049034893,1636049034893,1636049034893,1636049034893,1636049034893,1636049034893,1636049034893
1636045261141,2021-11-04 10:01:01,0.0,1.0,6.0,4.0,2.0,0.0,51.0,{},{},{},{},{},{},{},1636045261141,1636045261141,1636045261141,1636045261141,1636045261141,1636045261141,1636045261141
1636041618812,2021-11-04 09:00:18,0.0,0.0,2.0,2.0,2.0,0.0,46.0,{},{},{},{},{},{},{},1636041618812,1636041618812,1636041618812,1636041618812,1636041618812,1636041618812,1636041618812
1635987687639,2021-11-03 18:01:27,0.0,0.0,25.0,18.0,2.0,4.0,62.0,{},{},{},{},{},{},{},1635987687639,1635987687639,1635987687639,1635987687639,1635987687639,1635987687639,1635987687639
1635976840204,2021-11-03 15:00:40,0.0,1.0,7.0,2.0,1.0,2.0,62.0,{},{},{},{},{},{},{},1635976840204,1635976840204,1635976840204,1635976840204,1635976840204,1635976840204,1635976840204
1635966018900,2021-11-03 12:00:18,0.0,1.0,5.0,3.0,1.0,1.0,53.0,{},{},{},{},{},{},{},1635966018900,1635966018900,1635966018900,1635966018900,1635966018900,1635966018900,1635966018900
1635958959397,2021-11-03 10:02:39,0.0,1.0,2.0,2.0,1.0,0.0,57.0,{},{},{},{},{},{},{},1635958959397,1635958959397,1635958959397,1635958959397,1635958959397,1635958959397,1635958959397
1635901225027,2021-11-02 18:00:25,0.0,1.0,1.0,0.0,0.0,3.0,55.0,{},{},{},{},{},{},{},1635901225027,1635901225027,1635901225027,1635901225027,1635901225027,1635901225027,1635901225027
1635897663417,2021-11-02 17:01:03,0.0,1.0,1.0,0.0,0.0,3.0,55.0,{},{},{},{},{},{},{},1635897663417,1635897663417,1635897663417,1635897663417,1635897663417,1635897663417,1635897663417
1635894177855,2021-11-02 16:02:57,0.0,1.0,1.0,0.0,0.0,3.0,59.0,{},{},{},{},{},{},{},1635894177855,1635894177855,1635894177855,1635894177855,1635894177855,1635894177855,1635894177855
1635890433552,2021-11-02 15:00:33,0.0,1.0,1.0,0.0,0.0,3.0,57.0,{},{},{},{},{},{},{},1635890433552,1635890433552,1635890433552,1635890433552,1635890433552,1635890433552,1635890433552
1635886836080,2021-11-02 14:00:36,0.0,0.0,1.0,0.0,0.0,3.0,60.0,{},{},{},{},{},{},{},1635886836080,1635886836080,1635886836080,1635886836080,1635886836080,1635886836080,1635886836080
1635884732712,2021-11-02 13:25:32,0.0,0.0,1.0,1.0,0.0,3.0,59.0,{},{},{},{},{},{},{},1635884732712,1635884732712,1635884732712,1635884732712,1635884732712,1635884732712,1635884732712
1635721219091,2021-10-31 16:00:19,0.0,1.0,179.0,6.0,2.0,3.0,48.0,{},{},{},{},{},{},{},1635721219091,1635721219091,1635721219091,1635721219091,1635721219091,1635721219091,1635721219091
1635717682946,2021-10-31 15:01:22,0.0,1.0,173.0,61.0,2.0,3.0,53.0,{},{},{},{},{},{},{},1635717682946,1635717682946,1635717682946,1635717682946,1635717682946,1635717682946,1635717682946
1635706976816,2021-10-31 12:02:56,0.0,1.0,112.0,34.0,6.0,1.0,59.0,{},{},{},{},{},{},{},1635706976816,1635706976816,1635706976816,1635706976816,1635706976816,1635706976816,1635706976816
1635703444620,2021-10-31 11:04:04,0.0,1.0,78.0,68.0,7.0,1.0,59.0,{},{},{},{},{},{},{},1635703444620,1635703444620,1635703444620,1635703444620,1635703444620,1635703444620,1635703444620
1635696084146,2021-10-31 09:01:24,0.0,1.0,10.0,10.0,9.0,0.0,44.0,{},{},{},{},{},{},{},1635696084146,1635696084146,1635696084146,1635696084146,1635696084146,1635696084146,1635696084146
1635642029853,2021-10-30 18:00:29,0.0,1.0,229.0,20.0,2.0,3.0,50.0,{},{},{},{},{},{},{},1635642029853,1635642029853,1635642029853,1635642029853,1635642029853,1635642029853,1635642029853
1635634978604,2021-10-30 16:02:58,0.0,1.0,209.0,15.0,3.0,2.0,64.0,{},{},{},{},{},{},{},1635634978604,1635634978604,1635634978604,1635634978604,1635634978604,1635634978604,1635634978604
1635631250076,2021-10-30 15:00:50,0.0,1.0,194.0,20.0,3.0,2.0,59.0,{},{},{},{},{},{},{},1635631250076,1635631250076,1635631250076,1635631250076,1635631250076,1635631250076,1635631250076
1635627618831,2021-10-30 14:00:18,0.0,1.0,174.0,53.0,7.0,2.0,55.0,{},{},{},{},{},{},{},1635627618831,1635627618831,1635627618831,1635627618831,1635627618831,1635627618831,1635627618831
1635624194540,2021-10-30 13:03:14,0.0,1.0,121.0,42.0,5.0,2.0,64.0,{},{},{},{},{},{},{},1635624194540,1635624194540,1635624194540,1635624194540,1635624194540,1635624194540,1635624194540
1635620442802,2021-10-30 12:00:42,0.0,1.0,79.0,58.0,3.0,2.0,53.0,{},{},{},{},{},{},{},1635620442802,1635620442802,1635620442802,1635620442802,1635620442802,1635620442802,1635620442802
1635613284326,2021-10-30 10:01:24,0.0,0.0,21.0,21.0,8.0,1.0,53.0,{},{},{},{},{},{},{},1635613284326,1635613284326,1635613284326,1635613284326,1635613284326,1635613284326,1635613284326
1635552020145,2021-10-29 17:00:20,0.0,0.0,59.0,16.0,3.0,1.0,77.0,{},{},{},{},{},{},{},1635552020145,1635552020145,1635552020145,1635552020145,1635552020145,1635552020145,1635552020145
1635544904197,2021-10-29 15:01:44,0.0,0.0,43.0,4.0,2.0,0.0,73.0,{},{},{},{},{},{},{},1635544904197,1635544904197,1635544904197,1635544904197,1635544904197,1635544904197,1635544904197
1635541283991,2021-10-29 14:01:23,0.0,0.0,39.0,7.0,2.0,0.0,75.0,{},{},{},{},{},{},{},1635541283991,1635541283991,1635541283991,1635541283991,1635541283991,1635541283991,1635541283991
1635537838205,2021-10-29 13:03:58,0.0,0.0,32.0,5.0,2.0,0.0,78.0,{},{},{},{},{},{},{},1635537838205,1635537838205,1635537838205,1635537838205,1635537838205,1635537838205,1635537838205
1635534281015,2021-10-29 12:04:41,0.0,0.0,27.0,10.0,2.0,0.0,75.0,{},{},{},{},{},{},{},1635534281015,1635534281015,1635534281015,1635534281015,1635534281015,1635534281015,1635534281015
1635530611719,2021-10-29 11:03:31,0.0,0.0,17.0,11.0,6.0,0.0,71.0,{},{},{},{},{},{},{},1635530611719,1635530611719,1635530611719,1635530611719,1635530611719,1635530611719,1635530611719
1635527013021,2021-10-29 10:03:33,0.0,1.0,6.0,6.0,2.0,0.0,69.0,{},{},{},{},{},{},{},1635527013021,1635527013021,1635527013021,1635527013021,1635527013021,1635527013021,1635527013021
1635523308746,2021-10-29 09:01:48,0.0,0.0,0.0,0.0,0.0,0.0,51.0,{},{},{},{},{},{},{},1635523308746,1635523308746,1635523308746,1635523308746,1635523308746,1635523308746,1635523308746
1635519646262,2021-10-29 08:00:46,0.0,0.0,0.0,0.0,0.0,0.0,50.0,{},{},{},{},{},{},{},1635519646262,1635519646262,1635519646262,1635519646262,1635519646262,1635519646262,1635519646262
1635469395215,2021-10-28 18:03:15,0.0,0.0,57.0,18.0,4.0,0.0,68.0,{},{},{},{},{},{},{},1635469395215,1635469395215,1635469395215,1635469395215,1635469395215,1635469395215,1635469395215
1635465873733,2021-10-28 17:04:33,0.0,1.0,39.0,25.0,3.0,0.0,75.0,{},{},{},{},{},{},{},1635465873733,1635465873733,1635465873733,1635465873733,1635465873733,1635465873733,1635465873733
1635451316041,2021-10-28 13:01:56,0.0,1.0,14.0,7.0,6.0,2.0,71.0,{},{},{},{},{},{},{},1635451316041,1635451316041,1635451316041,1635451316041,1635451316041,1635451316041,1635451316041
1635447811148,2021-10-28 12:03:31,0.0,1.0,7.0,2.0,1.0,2.0,66.0,{},{},{},{},{},{},{},1635447811148,1635447811148,1635447811148,1635447811148,1635447811148,1635447811148,1635447811148
1635444023682,2021-10-28 11:00:23,0.0,1.0,5.0,5.0,1.0,2.0,59.0,{},{},{},{},{},{},{},1635444023682,1635444023682,1635444023682,1635444023682,1635444023682,1635444023682,1635444023682
1635382920539,2021-10-27 18:02:00,0.0,1.0,54.0,10.0,2.0,4.0,64.0,{},{},{},{},{},{},{},1635382920539,1635382920539,1635382920539,1635382920539,1635382920539,1635382920539,1635382920539
1635375625334,2021-10-27 16:00:25,2.0,1.0,44.0,30.0,11.0,3.0,66.0,{},{},{},{},{},{},{},1635375625334,1635375625334,1635375625334,1635375625334,1635375625334,1635375625334,1635375625334
1635368493029,2021-10-27 14:01:33,0.0,1.0,14.0,1.0,1.0,2.0,62.0,{},{},{},{},{},{},{},1635368493029,1635368493029,1635368493029,1635368493029,1635368493029,1635368493029,1635368493029
1635365040346,2021-10-27 13:04:00,0.0,1.0,13.0,9.0,2.0,2.0,73.0,{},{},{},{},{},{},{},1635365040346,1635365040346,1635365040346,1635365040346,1635365040346,1635365040346,1635365040346
1635357892799,2021-10-27 11:04:52,0.0,1.0,4.0,2.0,2.0,1.0,62.0,{},{},{},{},{},{},{},1635357892799,1635357892799,1635357892799,1635357892799,1635357892799,1635357892799,1635357892799
1635354285974,2021-10-27 10:04:45,0.0,3.0,2.0,2.0,1.0,1.0,53.0,{},{},{},{},{},{},{},1635354285974,1635354285974,1635354285974,1635354285974,1635354285974,1635354285974,1635354285974
1635296424308,2021-10-26 18:00:24,0.0,1.0,24.0,6.0,2.0,3.0,51.0,{},{},{},{},{},{},{},1635296424308,1635296424308,1635296424308,1635296424308,1635296424308,1635296424308,1635296424308
1635292813444,2021-10-26 17:00:13,0.0,1.0,18.0,10.0,2.0,3.0,50.0,{},{},{},{},{},{},{},1635292813444,1635292813444,1635292813444,1635292813444,1635292813444,1635292813444,1635292813444
1635285628675,2021-10-26 15:00:28,0.0,2.0,8.0,6.0,1.0,2.0,51.0,{},{},{},{},{},{},{},1635285628675,1635285628675,1635285628675,1635285628675,1635285628675,1635285628675,1635285628675
1635278408526,2021-10-26 13:00:08,0.0,1.0,2.0,1.0,0.0,1.0,51.0,{},{},{},{},{},{},{},1635278408526,1635278408526,1635278408526,1635278408526,1635278408526,1635278408526,1635278408526
1635271265352,2021-10-26 11:01:05,0.0,2.0,1.0,0.0,0.0,0.0,48.0,{},{},{},{},{},{},{},1635271265352,1635271265352,1635271265352,1635271265352,1635271265352,1635271265352,1635271265352
1635267621357,2021-10-26 10:00:21,0.0,1.0,1.0,1.0,1.0,0.0,41.0,{},{},{},{},{},{},{},1635267621357,1635267621357,1635267621357,1635267621357,1635267621357,1635267621357,1635267621357
1635264099598,2021-10-26 09:01:39,0.0,1.0,0.0,0.0,0.0,0.0,42.0,{},{},{},{},{},{},{},1635264099598,1635264099598,1635264099598,1635264099598,1635264099598,1635264099598,1635264099598
1635206615064,2021-10-25 17:03:35,0.0,1.0,6.0,1.0,1.0,1.0,57.0,{},{},{},{},{},{},{},1635206615064,1635206615064,1635206615064,1635206615064,1635206615064,1635206615064,1635206615064
1635202836778,2021-10-25 16:00:36,0.0,1.0,5.0,1.0,1.0,1.0,48.0,{},{},{},{},{},{},{},1635202836778,1635202836778,1635202836778,1635202836778,1635202836778,1635202836778,1635202836778
1635195708458,2021-10-25 14:01:48,0.0,1.0,4.0,2.0,1.0,0.0,57.0,{},{},{},{},{},{},{},1635195708458,1635195708458,1635195708458,1635195708458,1635195708458,1635195708458,1635195708458
1635192148246,2021-10-25 13:02:28,0.0,1.0,2.0,1.0,1.0,0.0,57.0,{},{},{},{},{},{},{},1635192148246,1635192148246,1635192148246,1635192148246,1635192148246,1635192148246,1635192148246
1635188569367,2021-10-25 12:02:49,0.0,0.0,1.0,1.0,1.0,0.0,51.0,{},{},{},{},{},{},{},1635188569367,1635188569367,1635188569367,1635188569367,1635188569367,1635188569367,1635188569367
1635185090261,2021-10-25 11:04:50,0.0,0.0,0.0,0.0,0.0,0.0,62.0,{},{},{},{},{},{},{},1635185090261,1635185090261,1635185090261,1635185090261,1635185090261,1635185090261,1635185090261
1635181382145,2021-10-25 10:03:02,0.0,0.0,0.0,0.0,0.0,0.0,55.0,{},{},{},{},{},{},{},1635181382145,1635181382145,1635181382145,1635181382145,1635181382145,1635181382145,1635181382145
1635177711245,2021-10-25 09:01:51,0.0,0.0,0.0,0.0,0.0,0.0,51.0,{},{},{},{},{},{},{},1635177711245,1635177711245,1635177711245,1635177711245,1635177711245,1635177711245,1635177711245
1635102263398,2021-10-24 12:04:23,0.0,13.0,0.0,0.0,0.0,1.0,55.0,{},{},{},{},{},{},{},1635102263398,1635102263398,1635102263398,1635102263398,1635102263398,1635102263398,1635102263398
1635098481345,2021-10-24 11:01:21,0.0,17.0,0.0,0.0,0.0,0.0,51.0,{},{},{},{},{},{},{},1635098481345,1635098481345,1635098481345,1635098481345,1635098481345,1635098481345,1635098481345
