Timestamp,Human readable date,alerts,battery,daily,hourly,maxmin,resets,temp,context_alerts,context_battery,context_daily,context_hourly,context_maxmin,context_resets,context_temp
1610906462540,2021-01-17 10:01:02,0.0,12.0,33.0,33.0,5.0,0.0,60.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610902874614,2021-01-17 09:01:14,0.0,14.0,2.0,2.0,2.0,0.0,55.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610902858670,2021-01-17 09:00:58,0.0,14.0,2.0,2.0,2.0,0.0,55.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610852427148,2021-01-16 19:00:27,0.0,15.0,314.0,0.0,0.0,0.0,53.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610848913357,2021-01-16 18:01:53,0.0,16.0,314.0,4.0,2.0,0.0,59.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610845218330,2021-01-16 17:00:18,0.0,18.0,310.0,12.0,2.0,0.0,60.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610841618352,2021-01-16 16:00:18,0.0,19.0,298.0,27.0,3.0,0.0,64.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610838112734,2021-01-16 15:01:52,0.0,21.0,271.0,22.0,3.0,0.0,71.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610834515272,2021-01-16 14:01:55,0.0,20.0,249.0,37.0,5.0,0.0,73.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610830817498,2021-01-16 13:00:17,0.0,18.0,212.0,56.0,5.0,0.0,71.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610827219097,2021-01-16 12:00:19,0.0,14.0,156.0,53.0,5.0,0.0,75.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610823615841,2021-01-16 11:00:15,0.0,9.0,103.0,46.0,6.0,0.0,62.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610820018117,2021-01-16 10:00:18,0.0,10.0,57.0,45.0,6.0,0.0,57.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610816417271,2021-01-16 09:00:17,0.0,12.0,12.0,11.0,2.0,0.0,53.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610812817684,2021-01-16 08:00:17,0.0,13.0,1.0,1.0,1.0,0.0,50.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610802023484,2021-01-16 05:00:23,0.0,14.0,0.0,0.0,0.0,0.0,51.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610798433033,2021-01-16 04:00:33,0.0,15.0,0.0,0.0,0.0,0.0,51.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610766017826,2021-01-15 19:00:17,0.0,17.0,92.0,4.0,4.0,1.0,53.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610762419289,2021-01-15 18:00:19,0.0,18.0,88.0,5.0,4.0,1.0,55.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610758821867,2021-01-15 17:00:21,0.0,20.0,83.0,10.0,2.0,1.0,59.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610755287837,2021-01-15 16:01:27,0.0,22.0,73.0,22.0,5.0,1.0,64.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610751625699,2021-01-15 15:00:25,0.0,23.0,51.0,7.0,1.0,1.0,68.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610748022146,2021-01-15 14:00:22,0.0,21.0,44.0,15.0,4.0,1.0,69.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610744420704,2021-01-15 13:00:20,0.0,17.0,29.0,20.0,6.0,1.0,69.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610740915074,2021-01-15 12:01:55,0.0,14.0,9.0,3.0,1.0,1.0,71.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610737219860,2021-01-15 11:00:19,0.0,8.0,6.0,4.0,1.0,1.0,60.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610733628306,2021-01-15 10:00:28,0.0,9.0,2.0,2.0,1.0,1.0,53.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610730082244,2021-01-15 09:01:22,0.0,13.0,0.0,0.0,0.0,0.0,51.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610730069550,2021-01-15 09:01:09,0.0,13.0,0.0,0.0,0.0,0.0,51.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610730047648,2021-01-15 09:00:47,0.0,13.0,0.0,0.0,0.0,0.0,51.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610683300006,2021-01-14 20:01:40,0.0,16.0,84.0,3.0,1.0,2.0,50.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610683265702,2021-01-14 20:01:05,0.0,16.0,84.0,3.0,1.0,2.0,50.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610679625782,2021-01-14 19:00:25,0.0,17.0,81.0,0.0,0.0,2.0,50.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610676020400,2021-01-14 18:00:20,0.0,18.0,81.0,0.0,0.0,2.0,51.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610672427522,2021-01-14 17:00:27,0.0,19.0,81.0,14.0,4.0,2.0,57.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610668819201,2021-01-14 16:00:19,0.0,21.0,67.0,9.0,2.0,2.0,62.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610665218052,2021-01-14 15:00:18,0.0,22.0,58.0,27.0,2.0,2.0,66.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610661675453,2021-01-14 14:01:15,0.0,22.0,52.0,21.0,3.0,1.0,64.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610661636409,2021-01-14 14:00:36,0.0,22.0,52.0,21.0,3.0,1.0,64.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610658078133,2021-01-14 13:01:18,0.0,17.0,40.0,9.0,2.0,0.0,66.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610658047427,2021-01-14 13:00:47,0.0,17.0,40.0,9.0,2.0,0.0,66.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610654419812,2021-01-14 12:00:19,0.0,13.0,31.0,13.0,5.0,0.0,66.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610650822405,2021-01-14 11:00:22,0.0,9.0,18.0,9.0,3.0,0.0,59.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610647318758,2021-01-14 10:01:58,0.0,10.0,9.0,8.0,2.0,0.0,53.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610643653745,2021-01-14 09:00:53,0.0,13.0,1.0,1.0,1.0,0.0,50.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610625658622,2021-01-14 04:00:58,0.0,15.0,0.0,0.0,0.0,0.0,48.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610596855620,2021-01-13 20:00:55,0.0,17.0,74.0,5.0,3.0,0.0,51.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610593228470,2021-01-13 19:00:28,0.0,18.0,69.0,0.0,0.0,0.0,50.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610589618641,2021-01-13 18:00:18,0.0,19.0,69.0,0.0,0.0,0.0,53.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610586020928,2021-01-13 17:00:20,0.0,20.0,69.0,12.0,2.0,0.0,57.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610582419405,2021-01-13 16:00:19,0.0,22.0,57.0,10.0,4.0,0.0,60.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610578816869,2021-01-13 15:00:16,0.0,23.0,47.0,8.0,2.0,0.0,62.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610575220623,2021-01-13 14:00:20,0.0,22.0,39.0,3.0,1.0,0.0,64.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610571616001,2021-01-13 13:00:16,0.0,18.0,36.0,9.0,3.0,0.0,64.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610568019001,2021-01-13 12:00:19,0.0,14.0,27.0,13.0,4.0,0.0,64.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610564421318,2021-01-13 11:00:21,0.0,9.0,14.0,10.0,2.0,0.0,57.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610560854546,2021-01-13 10:00:54,0.0,11.0,4.0,4.0,2.0,0.0,50.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610557223532,2021-01-13 09:00:23,0.0,12.0,0.0,0.0,0.0,0.0,48.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610503217750,2021-01-12 18:00:17,0.0,14.0,45.0,2.0,1.0,0.0,50.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610499710335,2021-01-12 17:01:50,0.0,15.0,43.0,4.0,1.0,0.0,53.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610496019593,2021-01-12 16:00:19,0.0,17.0,39.0,12.0,3.0,0.0,55.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610492416503,2021-01-12 15:00:16,0.0,18.0,27.0,4.0,1.0,0.0,59.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610488912507,2021-01-12 14:01:52,0.0,17.0,23.0,9.0,1.0,0.0,59.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610485220138,2021-01-12 13:00:20,0.0,12.0,14.0,2.0,1.0,0.0,55.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610481621656,2021-01-12 12:00:21,0.0,10.0,12.0,4.0,2.0,0.0,55.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610478116506,2021-01-12 11:01:56,0.0,8.0,8.0,6.0,3.0,0.0,51.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610474423709,2021-01-12 10:00:23,0.0,11.0,2.0,2.0,2.0,0.0,48.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610470929729,2021-01-12 09:02:09,0.0,12.0,0.0,0.0,0.0,0.0,46.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610420414402,2021-01-11 19:00:14,0.0,14.0,58.0,1.0,1.0,0.0,46.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
1610416876108,2021-01-11 18:01:16,0.0,16.0,57.0,1.0,1.0,0.0,50.0,b'{}',b'{}',b'{}',b'{}',b'{}',b'{}',b'{}'
